repo_name,model,context_variant,fact,category,oracle_strict,oracle_lenient,rule,judge_said_missing
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: CreateUserGqlRequestDto,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: IdGqlResponse,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: DeleteUserHttpController,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: DeleteUserCommand,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: DeleteUserService,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: UserRepository,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: UserAddressUpdatedDomainEvent,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: UserCreatedDomainEvent,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: UserDeletedDomainEvent,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: UserRoleChangedDomainEvent,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: UserEntity,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: UserAlreadyExistsError,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: Address,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: UserGraphqlResponseDto,Class/Service,0,0,,0
domain-driven-hexagon,codellama:7b-instruct,knowledge_graph,Class/Service: UserPaginatedGraphqlResponseDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Framework: nestjs ^7.5.1,Framework,1,1,framework_name,0
nestjs-recipe,codellama:7b-instruct,raw,Language: typescript,Language,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @hapi/joi,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @nestjs/common,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @nestjs/config,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @nestjs/core,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @nestjs/jwt,Dependency,0,1,dep_scope_and_sub,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @nestjs/passport,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @nestjs/platform-express,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @nestjs/typeorm,Dependency,0,1,dep_scope_and_sub,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @types/passport-jwt,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: bcrypt,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: class-transformer,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: class-validator,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: passport,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: passport-jwt,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: pg,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: reflect-metadata,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: rimraf,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: rxjs,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: typeorm,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @nestjs/cli,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @nestjs/schematics,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @nestjs/testing,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @types/express,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @types/hapi__joi,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @types/jest,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @types/node,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @types/supertest,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @typescript-eslint/eslint-plugin,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: @typescript-eslint/parser,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: eslint,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: eslint-config-prettier,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: eslint-plugin-prettier,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: jest,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: prettier,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: supertest,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: ts-jest,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: ts-loader,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: ts-node,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: tsconfig-paths,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Dependency: typescript,Dependency,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Endpoint: POST /auth/signup,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Endpoint: POST /auth/signin,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Endpoint: GET /tasks,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Endpoint: GET /tasks/:id,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Endpoint: POST /tasks,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Endpoint: DELETE /tasks/:id,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Endpoint: PATCH /tasks/:id/status,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: AppModule,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: AuthController,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: AuthModule,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: AuthService,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: AuthCredentialsDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: JwtStrategy,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: User,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: UsersRepository,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: CreateTaskDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: GetTasksFilterDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: UpdateTaskStatusDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: Task,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: TasksController,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: TasksModule,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: TasksRepository,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: TasksService,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,raw,Class/Service: TransformInterceptor,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Framework: nestjs ^7.5.1,Framework,1,1,framework_name,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Language: typescript,Language,1,1,language_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @hapi/joi,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @nestjs/common,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @nestjs/config,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @nestjs/core,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @nestjs/jwt,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @nestjs/passport,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @nestjs/platform-express,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @nestjs/typeorm,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @types/passport-jwt,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: bcrypt,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: class-transformer,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: class-validator,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: passport,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: passport-jwt,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: pg,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: reflect-metadata,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: rimraf,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: rxjs,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: typeorm,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @nestjs/cli,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @nestjs/schematics,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @nestjs/testing,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @types/express,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @types/hapi__joi,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @types/jest,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @types/node,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @types/supertest,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @typescript-eslint/eslint-plugin,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: @typescript-eslint/parser,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: eslint,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: eslint-config-prettier,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: eslint-plugin-prettier,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: jest,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: prettier,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: supertest,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: ts-jest,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: ts-loader,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: ts-node,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: tsconfig-paths,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Dependency: typescript,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Endpoint: POST /auth/signup,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Endpoint: POST /auth/signin,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Endpoint: GET /tasks,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Endpoint: GET /tasks/:id,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Endpoint: POST /tasks,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Endpoint: DELETE /tasks/:id,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Endpoint: PATCH /tasks/:id/status,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: AppModule,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: AuthController,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: AuthModule,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: AuthService,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: AuthCredentialsDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: JwtStrategy,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: User,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: UsersRepository,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: CreateTaskDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: GetTasksFilterDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: UpdateTaskStatusDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: Task,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: TasksController,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: TasksModule,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: TasksRepository,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: TasksService,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,dependency_graph,Class/Service: TransformInterceptor,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Framework: nestjs ^7.5.1,Framework,1,1,framework_name,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Language: typescript,Language,1,1,language_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @hapi/joi,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @nestjs/common,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @nestjs/config,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @nestjs/core,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @nestjs/jwt,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @nestjs/passport,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @nestjs/platform-express,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @nestjs/typeorm,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @types/passport-jwt,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: bcrypt,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: class-transformer,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: class-validator,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: passport,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: passport-jwt,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: pg,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: reflect-metadata,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: rimraf,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: rxjs,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: typeorm,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @nestjs/cli,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @nestjs/schematics,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @nestjs/testing,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @types/express,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @types/hapi__joi,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @types/jest,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @types/node,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @types/supertest,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @typescript-eslint/eslint-plugin,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: @typescript-eslint/parser,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: eslint,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: eslint-config-prettier,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: eslint-plugin-prettier,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: jest,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: prettier,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: supertest,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: ts-jest,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: ts-loader,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: ts-node,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: tsconfig-paths,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Dependency: typescript,Dependency,1,1,dep_exact,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Endpoint: POST /auth/signup,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Endpoint: POST /auth/signin,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Endpoint: GET /tasks,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Endpoint: GET /tasks/:id,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Endpoint: POST /tasks,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Endpoint: DELETE /tasks/:id,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Endpoint: PATCH /tasks/:id/status,Endpoint,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: AppModule,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: AuthController,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: AuthModule,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: AuthService,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: AuthCredentialsDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: JwtStrategy,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: User,Class/Service,0,1,class_exact_ci,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: UsersRepository,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: CreateTaskDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: GetTasksFilterDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: UpdateTaskStatusDto,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: Task,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: TasksController,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: TasksModule,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: TasksRepository,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: TasksService,Class/Service,0,0,,0
nestjs-recipe,codellama:7b-instruct,knowledge_graph,Class/Service: TransformInterceptor,Class/Service,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Framework: nestjs ^11.1.19,Framework,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Language: typescript,Language,1,1,language_exact,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/common,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/config,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/core,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/jwt,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/passport,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/platform-express,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/swagger,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/typeorm,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @types/uuid,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: bcrypt,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: class-transformer,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: class-validator,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: dotenv,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: joi,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: passport,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: passport-jwt,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: passport-local,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: pg,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: reflect-metadata,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: rimraf,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: rxjs,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: swagger-ui-express,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: typeorm,Dependency,1,1,dep_exact,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: uuid,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: winston,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @commitlint/cli,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @commitlint/config-conventional,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/cli,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/schematics,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @nestjs/testing,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @types/bcrypt,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @types/express,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @types/jest,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @types/node,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @types/passport-jwt,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @types/passport-local,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @types/pg,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @types/supertest,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @typescript-eslint/eslint-plugin,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Dependency: @typescript-eslint/parser,Dependency,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Endpoint: GET /,Endpoint,0,1,endpoint_path_only,1
nestjs-starter-rest-api,codellama:7b-instruct,raw,Endpoint: POST /articles,Endpoint,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Endpoint: GET /articles,Endpoint,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Endpoint: GET /articles/:id,Endpoint,0,0,,0
nestjs-starter-rest-api,codellama:7b-instruct,raw,Endpoint: PATCH /articles/:id,Endpoint,0,0,,0
